RefSeq_ID,SRA_ID,Run_accession_ID,Assembly_ID
GCF_019968075.1,NA,NA,ASM1996807v1
GCF_019968605.1,NA,NA,ASM1996860v1
GCF_019968665.1,NA,NA,ASM1996866v1
GCF_019968685.1,SRS8949587,NA,ASM1996868v1
GCF_019968705.1,SRS8949594,NA,ASM1996870v1
GCF_019968725.1,SRS8949593,NA,ASM1996872v1
GCF_019968745.1,SRS8949592,NA,ASM1996874v1
GCF_019968765.1,SRS8949591,NA,ASM1996876v1
GCF_019968785.1,SRS8949590,NA,ASM1996878v1
GCF_019968805.1,SRS8949589,NA,ASM1996880v1
GCF_019968825.1,SRS8949586,NA,ASM1996882v1
GCF_019968845.1,SRS8949588,NA,ASM1996884v1
GCF_019968865.1,SRS8949585,NA,ASM1996886v1
GCF_019968885.1,SRS8949584,NA,ASM1996888v1
GCF_019968905.1,NA,NA,ASM1996890v1
GCF_019969195.1,NA,NA,ASM1996919v1
GCF_019969235.1,NA,NA,ASM1996923v1
GCF_019969255.1,NA,NA,ASM1996925v1
GCF_019969485.1,SRS8791736,NA,ASM1996948v1
GCF_019969505.1,SRS8791737,NA,ASM1996950v1
GCF_019969525.1,SRS8791700,NA,ASM1996952v1
GCF_019969545.1,SRS8791701,NA,ASM1996954v1
GCF_019969565.1,SRS8791703,NA,ASM1996956v1
GCF_019969585.1,SRS8791702,NA,ASM1996958v1
GCF_019969605.1,SRS8791710,NA,ASM1996960v1
GCF_019969625.1,SRS8791720,NA,ASM1996962v1
GCF_019969645.1,SRS8791695,NA,ASM1996964v1
GCF_019970895.1,SRS8791729,NA,ASM1997089v1
GCF_019970955.1,SRS8791698,NA,ASM1997095v1
GCF_019970975.1,SRS8791696,NA,ASM1997097v1
GCF_019970995.1,SRS8791699,NA,ASM1997099v1
GCF_019971015.1,SRS8791725,NA,ASM1997101v1
GCF_019971035.1,SRS8791726,NA,ASM1997103v1
GCF_019971055.1,SRS8791728,NA,ASM1997105v1
GCF_019971075.1,SRS8791730,NA,ASM1997107v1
GCF_019971115.1,SRS8791735,NA,ASM1997111v1
GCF_019972775.1,NA,NA,ASM1997277v2
GCF_019973615.1,DRS195639,DRR259338,ASM1997361v1
GCF_019973635.1,NA,NA,ASM1997363v1
GCF_019973655.1,NA,NA,ASM1997365v1
GCF_019973675.1,NA,NA,ASM1997367v1
GCF_019973695.1,DRS179539,DRR286854,ASM1997369v1
GCF_019973715.1,DRS200541,NA,ASM1997371v1
GCF_019973735.1,DRS203635,NA,ASM1997373v1
GCF_019973775.1,DRS202964,DRR287488,ASM1997377v1
GCF_019973795.1,NA,NA,ASM1997379v1
GCF_019973835.1,NA,NA,ASM1997383v2
GCF_019973855.1,NA,NA,ASM1997385v1
GCF_019973875.1,NA,NA,ASM1997387v1
GCF_019973995.1,NA,NA,ASM1997399v1
GCF_019974055.1,NA,NA,ASM1997405v1
GCF_019974075.1,DRS195565,DRR308222,ASM1997407v1
GCF_019974095.1,DRS200573,NA,ASM1997409v1
GCF_019974115.1,DRS199457,DRR310545,ASM1997411v1
GCF_019974135.1,NA,NA,ASM1997413v1
GCF_019974155.1,DRS200621,NA,ASM1997415v1
GCF_019974315.1,DRS195671,NA,ASM1997431v1
GCF_019974355.1,DRS195672,NA,ASM1997435v1
GCF_019974375.1,DRS195673,NA,ASM1997437v1
GCF_019974395.1,DRS195674,NA,ASM1997439v1
GCF_019974435.1,DRS192129,DRR300236,ASM1997443v1
GCF_019976755.1,DRS203783,DRR241460,ASM1997675v1
GCF_019976835.1,NA,NA,ASM1997683v1
GCF_019976915.1,NA,NA,ASM1997691v1
GCF_019976975.1,NA,NA,ASM1997697v1
GCF_019977195.1,NA,NA,ASM1997719v1
GCF_019977235.1,NA,NA,ASM1997723v1
GCF_019977255.1,NA,NA,ASM1997725v1
GCF_019977275.1,NA,NA,ASM1997727v1
GCF_019977295.1,NA,NA,ASM1997729v1
GCF_019977315.1,NA,NA,ASM1997731v1
GCF_019977335.1,NA,NA,ASM1997733v1
GCF_019977355.1,NA,NA,ASM1997735v1
GCF_019977375.1,NA,NA,ASM1997737v1
GCF_019977395.1,NA,NA,ASM1997739v1
GCF_019977495.1,DRS195675,DRR305791,ASM1997749v1
GCF_019977575.1,DRS195676,DRR305792,ASM1997757v1
GCF_019977655.1,NA,NA,ASM1997765v1
GCF_019977735.1,DRS201486,DRR312005,ASM1997773v1
GCF_019977755.1,DRS203651,DRR290123,ASM1997775v1
GCF_019977775.1,DRS203652,DRR290124,ASM1997777v1
GCF_019977795.1,DRS203653,DRR290125,ASM1997779v1
GCF_019977815.1,DRS203654,DRR290126,ASM1997781v1
GCF_019977835.1,DRS203655,DRR290127,ASM1997783v1
GCF_019997865.1,NA,NA,ASM1999786v1
GCF_020002245.1,SRS10012193,SRR15710034,ASM2000224v1
GCF_020002285.1,NA,NA,ASM2000228v1
GCF_020002305.1,NA,NA,ASM2000230v1
GCF_020002335.2,SRS10343588,NA,ASM2000233v2
GCF_020003145.1,NA,NA,ASM2000314v1
GCF_020003165.1,NA,NA,ASM2000316v1
GCF_020008065.1,NA,NA,ASM2000806v1
GCF_020008085.1,SRS10174443,SRR15907667,ASM2000808v1
GCF_020008105.1,SRS8607966,NA,ASM2000810v1
GCF_020023255.1,SRS9249392,SRR14876241,ASM2002325v1
GCF_020023425.1,NA,NA,ASM2002342v1
GCF_020023445.1,NA,NA,ASM2002344v1
GCF_020023465.1,NA,NA,ASM2002346v1
GCF_020023735.2,NA,NA,ASM2002373v2
GCF_020023755.1,NA,NA,ASM2002375v1
GCF_020023775.1,NA,NA,ASM2002377v1
GCF_020023795.1,NA,NA,ASM2002379v1
GCF_020024955.1,NA,NA,ASM2002495v1
GCF_020025155.1,NA,NA,ASM2002515v1
GCF_020026305.1,SRS8767643,NA,ASM2002630v1
GCF_020034535.1,NA,NA,ASM2003453v1
GCF_020034555.1,NA,NA,ASM2003455v1
GCF_020034575.1,NA,NA,ASM2003457v1
GCF_020034595.1,NA,NA,ASM2003459v1
GCF_020034615.1,SRS10225426,NA,ASM2003461v1
GCF_020034635.1,NA,NA,ASM2003463v1
GCF_020035395.2,NA,NA,ASM2003539v2
GCF_020035495.1,SRS9981597,SRR15676353,ASM2003549v1
GCF_020035515.1,SRS9981595,SRR15676357,ASM2003551v1
GCF_020035535.1,SRS9981596,SRR15676355,ASM2003553v1
GCF_020041925.1,NA,NA,ASM2004192v1
GCF_020041945.1,NA,NA,ASM2004194v1
GCF_020042005.1,SRS10251372,SRR16002668,ASM2004200v1
GCF_020042125.1,SRS10251370,SRR16002669,ASM2004212v1
GCF_020042225.1,SRS10251371,SRR16002670,ASM2004222v1
GCF_020042285.1,NA,NA,ASM2004228v1
GCF_020042345.1,NA,NA,ASM2004234v1
GCF_020042445.1,NA,NA,ASM2004244v1
GCF_020042525.1,NA,NA,ASM2004252v1
GCF_020042585.1,NA,NA,ASM2004258v1
GCF_020042605.1,NA,NA,ASM2004260v1
GCF_020042625.1,SRS10111982,NA,ASM2004262v1
GCF_020042665.1,NA,NA,ASM2004266v1
GCF_020042685.1,NA,NA,ASM2004268v1
GCF_020042705.1,SRS9006054,SRR14572576,ASM2004270v1
GCF_020042725.1,NA,NA,ASM2004272v1
GCF_020043425.2,SRS10559844,NA,ASM2004342v2
GCF_020047135.1,NA,NA,ASM2004713v1
GCF_020047155.1,NA,NA,ASM2004715v1
GCF_020079945.1,SRS10131329,NA,ASM2007994v1
GCF_020080045.1,SRS10209710,NA,ASM2008004v1
GCF_020080085.1,SRS10141040,SRR15871658,ASM2008008v1
GCF_020080125.1,NA,NA,ASM2008012v1
GCF_020080145.1,SRS10327797,SRR16069088,ASM2008014v1
GCF_020084865.1,NA,NA,ASM2008486v1
GCF_020084885.1,NA,NA,ASM2008488v1
GCF_020084945.1,SRS10406334,NA,ASM2008494v1
GCF_020091305.1,SRS7053020,SRR12280638,ASM2009130v1
GCF_020091325.1,NA,NA,ASM2009132v1
GCF_020091345.1,SRS9835091,NA,ASM2009134v1
GCF_020091365.1,SRS9835090,NA,ASM2009136v1
GCF_020091385.1,SRS7053155,NA,ASM2009138v1
GCF_020091405.1,SRS9835097,NA,ASM2009140v1
GCF_020091425.1,SRS9835096,NA,ASM2009142v1
GCF_020091445.1,SRS9835095,NA,ASM2009144v1
GCF_020091465.1,SRS7053168,NA,ASM2009146v1
GCF_020091485.1,SRS9835094,NA,ASM2009148v1
GCF_020091505.1,SRS9835093,NA,ASM2009150v1
GCF_020091525.1,SRS9835092,NA,ASM2009152v1
GCF_020091545.1,SRS9835089,NA,ASM2009154v1
GCF_020091565.1,SRS7052926,SRR12280316,ASM2009156v1
GCF_020091585.1,NA,NA,ASM2009158v1
GCF_020091645.1,NA,NA,ASM2009164v1
GCF_020091665.1,NA,NA,ASM2009166v1
GCF_020096995.1,SRS10017195,NA,ASM2009699v1
GCF_020097015.1,SRS10152775,SRR15883866,ASM2009701v1
GCF_020097035.1,SRS10152774,SRR15883867,ASM2009703v1
GCF_020097055.1,SRS10152773,SRR15883868,ASM2009705v1
GCF_020097075.1,SRS10152772,SRR15883869,ASM2009707v1
GCF_020097095.1,SRS10152776,SRR15883858,ASM2009709v1
GCF_020097115.1,SRS10152771,SRR15883859,ASM2009711v1
GCF_020097135.1,SRS10152770,SRR15883860,ASM2009713v1
GCF_020097155.1,NA,NA,ASM2009715v1
GCF_020097175.1,SRS10490092,SRR16251441,ASM2009717v1
GCF_020097195.1,SRS10490068,SRR16251401,ASM2009719v1
GCF_020097215.1,SRS10489306,SRR16249302,ASM2009721v1
GCF_020097235.1,SRS10501999,SRR16263404,ASM2009723v1
GCF_020097255.1,SRS10498365,SRR16259735,ASM2009725v1
GCF_020097275.1,SRS10497951,SRR16258999,ASM2009727v1
GCF_020097295.1,SRS10490091,SRR16251438,ASM2009729v1
GCF_020097315.1,SRS10490090,SRR16251436,ASM2009731v1
GCF_020097335.1,SRS10490089,SRR16251434,ASM2009733v1
GCF_020097355.1,SRS10490087,SRR16251430,ASM2009735v1
GCF_020097375.1,SRS10490086,SRR16251428,ASM2009737v1
GCF_020097395.1,SRS10490084,SRR16251424,ASM2009739v1
GCF_020097415.1,SRS10490083,SRR16251422,ASM2009741v1
GCF_020097435.1,SRS10490073,SRR16251408,ASM2009743v1
GCF_020097455.1,SRS10490072,SRR16251407,ASM2009745v1
GCF_020097475.1,SRS10490070,SRR16251404,ASM2009747v1
GCF_020097495.1,SRS10489363,SRR16249367,ASM2009749v1
GCF_020097615.1,SRS10489313,SRR16249316,ASM2009761v1
GCF_020097655.1,SRS10489312,SRR16249314,ASM2009765v1
GCF_020097755.1,NA,NA,ASM2009775v1
GCF_020099175.1,SRS10490082,SRR16251421,ASM2009917v1
GCF_020099215.1,SRS10490071,SRR16251403,ASM2009921v1
GCF_020099235.1,SRS10490069,SRR16251398,ASM2009923v1
GCF_020099255.1,SRS10490080,SRR16251417,ASM2009925v1
GCF_020099275.1,SRS10489362,SRR16249365,ASM2009927v1
GCF_020099295.1,SRS10489310,SRR16249309,ASM2009929v1
GCF_020099335.1,SRS10489270,NA,ASM2009933v1
GCF_020099355.1,SRS10489263,SRR16249239,ASM2009935v1
GCF_020099375.1,SRS10489303,SRR16249283,ASM2009937v1
GCF_020099395.1,NA,NA,ASM2009939v1
GCF_020105775.1,NA,NA,ASM2010577v1
GCF_020132085.1,SRS7184890,SRR12432795,ASM2013208v1
GCF_020132105.1,SRS10025729,SRR15725578,ASM2013210v1
GCF_020138335.1,NA,NA,ASM2013833v1
GCF_020138355.1,NA,NA,ASM2013835v1
GCF_020138375.1,NA,NA,ASM2013837v1
GCF_020138395.1,NA,NA,ASM2013839v1
GCF_020138415.1,NA,NA,ASM2013841v1
GCF_020138435.1,NA,NA,ASM2013843v1
GCF_020138455.1,NA,NA,ASM2013845v1
GCF_020138475.1,NA,NA,ASM2013847v1
GCF_020138495.1,NA,NA,ASM2013849v1
GCF_020138515.1,NA,NA,ASM2013851v1
GCF_020138535.1,NA,NA,ASM2013853v1
GCF_020138555.1,NA,NA,ASM2013855v1
GCF_020138575.1,NA,NA,ASM2013857v1
GCF_020138595.1,NA,NA,ASM2013859v1
GCF_020138615.1,NA,NA,ASM2013861v1
GCF_020138635.1,NA,NA,ASM2013863v1
GCF_020138655.1,NA,NA,ASM2013865v1
GCF_020138675.1,NA,NA,ASM2013867v1
GCF_020138695.1,NA,NA,ASM2013869v1
GCF_020138715.1,NA,NA,ASM2013871v1
GCF_020138735.1,NA,NA,ASM2013873v1
GCF_020138755.1,NA,NA,ASM2013875v1
GCF_020138775.1,NA,NA,ASM2013877v1
GCF_020138795.1,NA,NA,ASM2013879v1
GCF_020139215.1,NA,NA,ASM2013921v1
GCF_020139235.1,NA,NA,ASM2013923v1
GCF_020139255.1,NA,NA,ASM2013925v1
GCF_020139275.1,NA,NA,ASM2013927v1
GCF_020139295.1,NA,NA,ASM2013929v1
GCF_020143085.2,SRS11279397,SRR17194717,ASM2014308v2
GCF_020149465.1,NA,NA,ASM2014946v1
GCF_020149485.1,NA,NA,ASM2014948v1
GCF_020149505.1,SRS11317198,NA,ASM2014950v1
GCF_020149525.1,NA,NA,ASM2014952v1
GCF_020149545.1,SRS10327796,SRR16069090,ASM2014954v1
GCF_020149575.1,SRS9520525,SRR15173282,ASM2014957v1
GCF_020149605.1,SRS10129503,SRR15859214,ASM2014960v1
GCF_020149625.1,SRS10129506,SRR15859208,ASM2014962v1
GCF_020149645.1,SRS10129505,SRR15859210,ASM2014964v1
GCF_020149665.1,SRS10129500,SRR15859218,ASM2014966v1
GCF_020149685.1,SRS10129502,SRR15859216,ASM2014968v1
GCF_020149705.1,SRS10129504,SRR15859212,ASM2014970v1
GCF_020149765.1,NA,NA,ASM2014976v1
GCF_020149785.1,ERS710791,ERR1023752,ASM2014978v1
GCF_020149805.1,ERS711079,ERR1015285,ASM2014980v1
GCF_020149825.1,ERS711256,ERR1023695,ASM2014982v1
GCF_020149875.1,ERS710830,ERR1008677,ASM2014987v1
GCF_020149895.1,ERS711159,ERR1023633,ASM2014989v1
GCF_020149915.1,NA,NA,ASM2014991v1
GCF_020149935.1,SRS10152652,SRR15883740,ASM2014993v1
GCF_020149955.1,NA,NA,ASM2014995v1
GCF_020149975.1,NA,NA,ASM2014997v1
GCF_020149995.1,NA,NA,ASM2014999v1
GCF_020150015.1,NA,NA,ASM2015001v1
GCF_020150035.1,NA,NA,ASM2015003v1
GCF_020150295.1,SRS10266794,SRR16005422,ASM2015029v1
GCF_020150375.1,SRS10105704,SRR15833987,ASM2015037v1
GCF_020150455.1,NA,NA,ASM2015045v1
GCF_020150655.1,NA,NA,ASM2015065v1
GCF_020150755.1,NA,NA,ASM2015075v1
GCF_020150915.1,NA,NA,ASM2015091v1
GCF_020151015.1,NA,NA,ASM2015101v1
GCF_020162095.1,NA,NA,ASM2016209v1
GCF_020162115.1,SRS11080365,SRR16956434,ASM2016211v1
GCF_020162135.1,NA,NA,ASM2016213v1
GCF_020162155.1,ERS3174574,ERR3171977,ASM2016215v1
GCF_020162175.1,ERS3174521,ERR3171938,ASM2016217v1
GCF_020162195.1,NA,NA,ASM2016219v1
GCF_020162215.1,NA,NA,ASM2016221v1
GCF_020162235.1,NA,NA,ASM2016223v1
GCF_020162255.1,NA,NA,ASM2016225v1
GCF_020162275.1,SRS7913019,SRR15998660,ASM2016227v1
GCF_020162295.1,SRS7912861,SRR15998661,ASM2016229v1
GCF_020172745.1,SRS13890214,SRR20215787,ASM2017274v1
GCF_020172765.2,SRS10449686,SRR16201922,ASM2017276v2
GCF_020177155.3,SRS15254309,SRR21728546,ASM2017715v3
GCF_020181335.1,NA,NA,ASM2018133v1
GCF_020181355.1,NA,NA,ASM2018135v1
GCF_020181375.1,SRS10278690,NA,ASM2018137v1
GCF_020181395.1,NA,NA,ASM2018139v1
GCF_020181415.1,NA,NA,ASM2018141v1
GCF_020181435.1,NA,NA,ASM2018143v1
GCF_020181455.1,NA,NA,ASM2018145v1
GCF_020181475.1,NA,NA,ASM2018147v1
GCF_020181495.1,NA,NA,ASM2018149v1
GCF_020181515.1,NA,NA,ASM2018151v1
GCF_020181535.1,NA,NA,ASM2018153v1
GCF_020181555.1,NA,NA,ASM2018155v1
GCF_020181575.1,NA,NA,ASM2018157v1
GCF_020181655.1,SRS10277474,NA,ASM2018165v1
GCF_020181675.1,NA,NA,ASM2018167v1
GCF_020181695.1,NA,NA,ASM2018169v1
GCF_020190405.1,NA,NA,ASM2019040v1
GCF_020204845.1,SRS10285771,SRR16025573,ASM2020484v1
GCF_020215625.1,NA,NA,ASM2021562v1
GCF_020215645.1,NA,NA,ASM2021564v1
GCF_020215665.1,NA,NA,ASM2021566v1
GCF_020217385.1,NA,NA,ASM2021738v1
GCF_020217405.1,NA,NA,ASM2021740v1
GCF_020217445.1,NA,NA,ASM2021744v1
GCF_020217465.1,NA,NA,ASM2021746v1
GCF_020221655.1,NA,NA,ASM2022165v1
GCF_020221715.1,NA,NA,ASM2022171v1
GCF_020221755.1,SRS6867725,SRR12047226,ASM2022175v1
GCF_020221775.1,SRS10399117,NA,ASM2022177v1
GCF_020221795.1,NA,NA,ASM2022179v1
GCF_020229655.1,NA,NA,ASM2022965v1
GCF_020229695.1,NA,NA,ASM2022969v1
GCF_020229715.1,NA,NA,ASM2022971v1
GCF_020229735.1,NA,NA,ASM2022973v1
GCF_020268605.1,NA,NA,ASM2026860v1
GCF_020268625.1,NA,NA,ASM2026862v1
GCF_020268645.1,NA,NA,ASM2026864v1
GCF_020271605.1,NA,NA,ASM2027160v1
GCF_020271725.1,NA,NA,ASM2027172v1
GCF_020271745.1,NA,NA,ASM2027174v1
GCF_020271765.1,NA,NA,ASM2027176v1
GCF_020276565.1,NA,NA,ASM2027656v1
GCF_020276585.1,NA,NA,ASM2027658v1
GCF_020276605.1,NA,NA,ASM2027660v1
GCF_020276625.1,NA,NA,ASM2027662v1
GCF_020276645.1,NA,NA,ASM2027664v1
GCF_020309925.1,NA,NA,ASM2030992v1
GCF_020309945.1,NA,NA,ASM2030994v1
GCF_020309965.1,NA,NA,ASM2030996v1
GCF_020309985.1,NA,NA,ASM2030998v1
GCF_020310005.1,NA,NA,ASM2031000v1
GCF_020310025.1,NA,NA,ASM2031002v1
GCF_020310045.1,NA,NA,ASM2031004v1
GCF_020311615.1,NA,NA,ASM2031161v1
GCF_020311635.1,NA,NA,ASM2031163v1
GCF_020341595.1,NA,NA,ASM2034159v1
GCF_020341615.1,NA,NA,ASM2034161v1
GCF_020341635.1,NA,NA,ASM2034163v1
GCF_020341655.1,NA,NA,ASM2034165v1
GCF_020342335.1,NA,NA,ASM2034233v1
GCF_020342415.1,SRS10429418,NA,ASM2034241v1
GCF_020342455.1,NA,NA,ASM2034245v1
GCF_020353915.1,NA,NA,ASM2035391v1
GCF_020386595.1,SRS9156159,NA,ASM2038659v1
GCF_020386615.1,NA,NA,ASM2038661v1
GCF_020386635.1,SRS9839245,NA,ASM2038663v1
GCF_020388055.1,SRS8791704,SRR14347968,ASM2038805v1
GCF_020388075.1,SRS9156158,NA,ASM2038807v1
GCF_020388095.1,SRS9156157,NA,ASM2038809v1
GCF_020388115.1,SRS9156156,NA,ASM2038811v1
GCF_020388135.1,SRS9156155,NA,ASM2038813v1
GCF_020388155.1,SRS9156154,NA,ASM2038815v1
GCF_020388175.1,SRS9156153,NA,ASM2038817v1
GCF_020388195.1,SRS9156152,NA,ASM2038819v1
GCF_020388215.1,SRS9156151,NA,ASM2038821v1
GCF_020388235.1,SRS9156149,NA,ASM2038823v1
GCF_020388255.1,SRS9156148,NA,ASM2038825v1
GCF_020388275.1,SRS9156146,NA,ASM2038827v1
GCF_020388295.1,SRS9156147,NA,ASM2038829v1
GCF_020388315.1,SRS9156145,NA,ASM2038831v1
GCF_020388335.1,SRS9156144,NA,ASM2038833v1
GCF_020388355.1,SRS9156142,NA,ASM2038835v1
GCF_020388395.1,SRS9156143,NA,ASM2038839v1
GCF_020388555.1,SRS9156141,NA,ASM2038855v1
GCF_020388655.1,SRS9156139,NA,ASM2038865v1
GCF_020388675.1,SRS9156138,NA,ASM2038867v1
GCF_020388695.1,SRS9156137,NA,ASM2038869v1
GCF_020388715.1,SRS9156136,NA,ASM2038871v1
GCF_020388735.1,SRS9156135,NA,ASM2038873v1
GCF_020388765.1,SRS9156134,NA,ASM2038876v1
GCF_020388785.1,SRS9156133,NA,ASM2038878v1
GCF_020388805.1,SRS9156132,NA,ASM2038880v1
GCF_020388825.1,SRS9156131,NA,ASM2038882v1
GCF_020388845.1,SRS9156130,NA,ASM2038884v1
GCF_020388885.1,SRS9156127,NA,ASM2038888v1
GCF_020388905.1,SRS9156126,NA,ASM2038890v1
GCF_020388925.1,SRS9156125,NA,ASM2038892v1
GCF_020388965.1,SRS9156121,NA,ASM2038896v1
GCF_020388985.1,SRS9156123,NA,ASM2038898v1
GCF_020389005.1,SRS9156120,NA,ASM2038900v1
GCF_020389025.2,SRS9156119,NA,ASM2038902v2
GCF_020389165.1,SRS9156118,NA,ASM2038916v1
GCF_020389265.1,SRS9156164,NA,ASM2038926v1
GCF_020389325.1,SRS9156163,NA,ASM2038932v1
GCF_020389425.1,SRS9156162,NA,ASM2038942v1
GCF_020389445.1,SRS9156161,NA,ASM2038944v1
GCF_020389485.1,SRS9156150,NA,ASM2038948v1
GCF_020389505.1,SRS9156140,NA,ASM2038950v1
GCF_020389525.1,SRS9156129,NA,ASM2038952v1
GCF_020389545.1,SRS9156117,NA,ASM2038954v1
GCF_020389565.1,SRS9156116,NA,ASM2038956v1
GCF_020401845.1,NA,NA,ASM2040184v1
GCF_020405145.1,NA,NA,ASM2040514v1
GCF_020405165.1,SRS10021116,NA,ASM2040516v1
GCF_020405265.1,NA,NA,ASM2040526v1
GCF_020405285.1,NA,NA,ASM2040528v1
GCF_020405305.1,NA,NA,ASM2040530v1
GCF_020405325.1,NA,NA,ASM2040532v1
GCF_020405345.1,NA,NA,ASM2040534v1
GCF_020405365.1,NA,NA,ASM2040536v1
GCF_020405385.1,NA,NA,ASM2040538v1
GCF_020410665.1,NA,NA,ASM2041066v1
GCF_020410745.1,NA,NA,ASM2041074v1
GCF_020410765.1,NA,NA,ASM2041076v1
GCF_020410865.1,NA,NA,ASM2041086v1
GCF_020410885.1,NA,NA,ASM2041088v1
GCF_020412405.1,SRS10380417,SRR16127351,ASM2041240v1
GCF_020412425.1,SRS10380418,SRR16127349,ASM2041242v1
GCF_020412445.1,NA,NA,ASM2041244v1
GCF_020412465.1,NA,NA,ASM2041246v1
GCF_020412485.1,NA,NA,ASM2041248v1
GCF_020422885.1,NA,NA,ASM2042288v1
GCF_020422905.1,SRS15200046,SRR21669491,ASM2042290v1
GCF_020422925.2,NA,NA,ASM2042292v2
GCF_020422965.1,ERS4601605,ERR4194617,ASM2042296v1
GCF_020422985.1,ERS4601601,ERR4194613,ASM2042298v1
GCF_020423005.1,ERS4601595,ERR4194607,ASM2042300v1
GCF_020423025.1,ERS4601591,ERR4194603,ASM2042302v1
GCF_020423045.1,SRS9844982,NA,ASM2042304v1
GCF_020423065.1,SRS10826574,SRR16683354,ASM2042306v1
GCF_020423085.1,SRS10826583,SRR16683344,ASM2042308v1
GCF_020423105.1,SRS10826582,SRR16683345,ASM2042310v1
GCF_020423125.1,NA,NA,ASM2042312v1
GCF_020423145.1,SRS8855793,SRR14419387,ASM2042314v1
GCF_020423165.1,SRS8855799,NA,ASM2042316v1
GCF_020423185.1,SRS8855798,SRR14419377,ASM2042318v1
GCF_020423205.1,SRS8855797,SRR14419379,ASM2042320v1
GCF_020423225.1,SRS8855796,SRR14419381,ASM2042322v1
GCF_020424045.1,NA,NA,ASM2042404v1
GCF_020424085.1,NA,NA,ASM2042408v1
GCF_020424105.1,NA,NA,ASM2042410v1
GCF_020428325.2,SRS5163007,NA,ASM2042832v2
GCF_020447105.2,NA,NA,ASM2044710v2
GCF_020447175.2,NA,NA,ASM2044717v2
GCF_020447305.1,NA,NA,ASM2044730v2
GCF_020450285.1,SRS10490081,SRR16251418,ASM2045028v1
GCF_020459125.1,SRS9518305,NA,ASM2045912v1
GCF_020459305.1,NA,NA,ASM2045930v1
GCF_020462325.1,NA,NA,ASM2046232v1
GCF_020463755.1,NA,NA,ASM2046375v1
GCF_020463795.1,NA,NA,ASM2046379v1
GCF_020494055.1,NA,NA,ASM2049405v1
GCF_020494085.1,NA,NA,ASM2049408v1
GCF_020497585.1,NA,NA,ASM2049758v1
GCF_020497635.1,SRS6017234,NA,ASM2049763v1
GCF_020510245.1,SRS10231186,NA,ASM2051024v1
GCF_020510525.1,NA,NA,ASM2051052v1
GCF_020510545.1,NA,NA,ASM2051054v1
GCF_020510565.1,NA,NA,ASM2051056v1
GCF_020510585.1,SRS10477143,NA,ASM2051058v1
GCF_020510605.1,NA,NA,ASM2051060v1
GCF_020510625.1,NA,NA,ASM2051062v1
GCF_020510645.1,NA,NA,ASM2051064v1
GCF_020510665.1,NA,NA,ASM2051066v1
GCF_020510685.1,SRS10477144,NA,ASM2051068v1
GCF_020510705.1,NA,NA,ASM2051070v1
GCF_020511155.1,NA,NA,ASM2051115v1
GCF_020519665.1,NA,NA,ASM2051966v1
GCF_020520145.1,NA,NA,ASM2052014v1
GCF_020520165.1,NA,NA,ASM2052016v1
GCF_020520185.1,NA,NA,ASM2052018v1
GCF_020520205.1,SRS10547128,NA,ASM2052020v1
GCF_020520245.1,NA,NA,ASM2052024v1
GCF_020520265.1,NA,NA,ASM2052026v1
GCF_020520285.1,SRS10542733,SRR16308510,ASM2052028v1
GCF_020520305.1,NA,NA,ASM2052030v1
GCF_020520325.1,NA,NA,ASM2052032v1
GCF_020520345.1,NA,NA,ASM2052034v1
GCF_020520365.1,NA,NA,ASM2052036v1
GCF_020520385.1,NA,NA,ASM2052038v1
GCF_020520405.1,NA,NA,ASM2052040v1
GCF_020525465.1,NA,NA,ASM2052546v1
GCF_020525485.1,SRS10450429,SRR16202849,ASM2052548v1
GCF_020525505.1,SRS10450431,SRR16202847,ASM2052550v1
GCF_020525525.1,SRS10450447,SRR16202831,ASM2052552v1
GCF_020525545.1,SRS10450456,SRR16202822,ASM2052554v1
GCF_020525565.1,SRS10450448,SRR16202830,ASM2052556v1
GCF_020525585.1,SRS10450446,SRR16202832,ASM2052558v1
GCF_020525605.1,SRS10450453,SRR16202825,ASM2052560v1
GCF_020525625.1,SRS10450452,SRR16202826,ASM2052562v1
GCF_020525645.1,SRS10450432,SRR16202846,ASM2052564v1
GCF_020525705.1,SRS10450450,SRR16202828,ASM2052570v1
GCF_020525725.1,SRS10450444,SRR16202834,ASM2052572v1
GCF_020525785.1,SRS10450443,SRR16202835,ASM2052578v1
GCF_020525805.1,SRS10450441,SRR16202837,ASM2052580v1
GCF_020525825.1,SRS10450442,SRR16202836,ASM2052582v1
GCF_020525845.1,SRS10450430,SRR16202848,ASM2052584v1
GCF_020525865.1,SRS10450439,SRR16202839,ASM2052586v1
GCF_020525885.1,SRS10450428,SRR16202850,ASM2052588v1
GCF_020525905.1,SRS10450437,SRR16202841,ASM2052590v1
GCF_020525925.1,SRS10450440,SRR16202838,ASM2052592v1
GCF_020525945.1,SRS10450436,SRR16202842,ASM2052594v1
GCF_020525965.1,SRS10450435,SRR16202843,ASM2052596v1
GCF_020525985.1,SRS10450434,SRR16202844,ASM2052598v1
GCF_020526005.1,SRS10450433,SRR16202845,ASM2052600v1
GCF_020526025.1,SRS10450438,SRR16202840,ASM2052602v1
GCF_020526045.1,SRS10450427,SRR16202851,ASM2052604v1
GCF_020526065.1,SRS10450449,SRR16202829,ASM2052606v1
GCF_020526085.1,SRS10450426,SRR16202852,ASM2052608v1
GCF_020526105.1,SRS12392299,NA,ASM2052610v1
